,Course Subject,Course Number,Course Name,Topic,URI
6589,LBCL,393,Modes of Expression and Interpretation II,Faust,http://dbpedia.org/resource/Goethe's_Faust
6590,LBCL,393,Modes of Expression and Interpretation II,Nietzsche,http://dbpedia.org/resource/Friedrich_Nietzsche
6591,LBCL,393,Modes of Expression and Interpretation II,Thus Spoke Zarathustra,http://dbpedia.org/resource/Thus_Spoke_Zarathustra
6592,LBCL,393,Modes of Expression and Interpretation II,Baudelaire,http://dbpedia.org/resource/Charles_Baudelaire
6593,LBCL,393,Modes of Expression and Interpretation II,Les fleurs du mal,http://dbpedia.org/resource/Les_Fleurs_du_mal
6594,LBCL,291,Structure and Dynamics of Western Civilization I,Liberal Arts College,http://dbpedia.org/resource/Liberal_arts_college
6595,LBCL,291,Structure and Dynamics of Western Civilization I,classical antiquity,http://dbpedia.org/resource/Classical_antiquity
6596,LBCL,291,Structure and Dynamics of Western Civilization I,Genesis,http://dbpedia.org/resource/Genesis_creation_narrative
6597,LBCL,291,Structure and Dynamics of Western Civilization I,Plato,http://dbpedia.org/resource/Plato
6598,LBCL,291,Structure and Dynamics of Western Civilization I,Marcus Aurelius,http://dbpedia.org/resource/Marcus_Aurelius
6599,LBCL,291,Structure and Dynamics of Western Civilization I,Meditations,http://dbpedia.org/resource/Meditations
6600,LBCL,291,Structure and Dynamics of Western Civilization I,Thomas Aquinas,http://dbpedia.org/resource/Thomas_Aquinas
6601,LBCL,291,Structure and Dynamics of Western Civilization I,Summa Theologica,http://dbpedia.org/resource/Summa_Theologica
6602,LBCL,291,Structure and Dynamics of Western Civilization I,Machiavelli,http://dbpedia.org/resource/Merchant_Prince
6603,LBCL,291,Structure and Dynamics of Western Civilization I,Prince,http://dbpedia.org/resource/Prince
6604,LBCL,291,Structure and Dynamics of Western Civilization I,Leviathan,http://dbpedia.org/resource/Leviathan
6605,LBCL,391,Structure and Dynamics of Western Civilization II,Civilization II,http://dbpedia.org/resource/Civilization_II
6606,LBCL,391,Structure and Dynamics of Western Civilization II,Spinoza,http://dbpedia.org/resource/Baruch_Spinoza
6607,LBCL,391,Structure and Dynamics of Western Civilization II,Second Treatise,http://dbpedia.org/resource/Two_Treatises_of_Government
6608,LBCL,391,Structure and Dynamics of Western Civilization II,Rousseau,http://dbpedia.org/resource/Jean-Jacques_Rousseau
6609,LBCL,391,Structure and Dynamics of Western Civilization II,The Social Contract,http://dbpedia.org/resource/The_Social_Contract
6610,LBCL,391,Structure and Dynamics of Western Civilization II,Marx,http://dbpedia.org/resource/Karl_Marx
6611,LBCL,391,Structure and Dynamics of Western Civilization II,Nietzsche,http://dbpedia.org/resource/Friedrich_Nietzsche
6612,LBCL,490,The 20th Century: Forms Themes Critiques,social sciences,http://dbpedia.org/resource/Social_science
6613,LBCL,490,The 20th Century: Forms Themes Critiques,The Second Sex,http://dbpedia.org/resource/The_Second_Sex
6614,LBCL,490,The 20th Century: Forms Themes Critiques,Woolf,http://dbpedia.org/resource/Virginia_Woolf
6615,LBCL,490,The 20th Century: Forms Themes Critiques,Auschwitz,http://dbpedia.org/resource/Auschwitz_concentration_camp
6616,LBCL,490,The 20th Century: Forms Themes Critiques,Hayek,http://dbpedia.org/resource/Friedrich_Hayek
6617,LBCL,490,The 20th Century: Forms Themes Critiques,The Road,http://dbpedia.org/resource/The_Road
6618,LBCL,490,The 20th Century: Forms Themes Critiques,Serfdom,http://dbpedia.org/resource/Serfdom
6619,LBCL,490,The 20th Century: Forms Themes Critiques,Heidegger,http://dbpedia.org/resource/Martin_Heidegger
6620,LBCL,490,The 20th Century: Forms Themes Critiques,Time,http://dbpedia.org/resource/Time
6621,LBCL,490,The 20th Century: Forms Themes Critiques,Foucault,http://dbpedia.org/resource/Michel_Foucault
6622,LBCL,490,The 20th Century: Forms Themes Critiques,Derrida,http://dbpedia.org/resource/Jacques_Derrida
6623,LBCL,394,The History of Science: Antiquity to the Renaissance,Renaissance,http://dbpedia.org/resource/Renaissance
6624,LBCL,394,The History of Science: Antiquity to the Renaissance,antiquity,http://dbpedia.org/resource/Classical_antiquity
6625,LBCL,394,The History of Science: Antiquity to the Renaissance,Aristotle,http://dbpedia.org/resource/Aristotle
6626,LBCL,394,The History of Science: Antiquity to the Renaissance,Physics,http://dbpedia.org/resource/Physics
6627,LBCL,394,The History of Science: Antiquity to the Renaissance,Plato,http://dbpedia.org/resource/Plato
6628,LBCL,394,The History of Science: Antiquity to the Renaissance,Timaeus,http://dbpedia.org/resource/Timaeus_of_Locri
6629,LBCL,394,The History of Science: Antiquity to the Renaissance,Copernicus,http://dbpedia.org/resource/Nicolaus_Copernicus
6630,LBCL,395,The History of Science: Early Modern to Contemporary,scientific revolution,http://dbpedia.org/resource/Scientific_revolution
6631,LBCL,395,The History of Science: Early Modern to Contemporary,Darwin,http://dbpedia.org/resource/Charles_Darwin
6632,LBCL,395,The History of Science: Early Modern to Contemporary,Galileo,http://dbpedia.org/resource/Galileo_Galilei
6633,LBCL,395,The History of Science: Early Modern to Contemporary,Einstein,http://dbpedia.org/resource/Albert_Einstein
6634,LING,435,Advanced Historical Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6635,LING,435,Advanced Historical Linguistics,language change,http://dbpedia.org/resource/Language_change
6636,LING,436,Advanced Indo-European Studies,Indo-European Studies,http://dbpedia.org/resource/Indo-European_studies
6637,LING,436,Advanced Indo-European Studies,synchronic,http://dbpedia.org/resource/Synchrony_and_diachrony
6638,LING,436,Advanced Indo-European Studies,diachronic,http://dbpedia.org/resource/Historical_linguistics
6639,LING,436,Advanced Indo-European Studies,Indo,http://dbpedia.org/resource/Indo_people
6640,LING,473,Advanced Phonology,phonology,http://dbpedia.org/resource/Phonology
6641,LING,473,Advanced Phonology,syllable,http://dbpedia.org/resource/Syllable
6642,LING,473,Advanced Phonology,stress,http://dbpedia.org/resource/Portuguese_language
6643,LING,473,Advanced Phonology,vowel harmony,http://dbpedia.org/resource/Vowel_harmony
6644,LING,471,Advanced Semantics,Semantics,http://dbpedia.org/resource/Semantics
6645,LING,471,Advanced Semantics,syntactic,http://dbpedia.org/resource/Syntax
6646,LING,471,Advanced Semantics,linguistic meaning,http://dbpedia.org/resource/Meaning_(linguistics)
6647,LING,415,Advanced Syntax,syntactic,http://dbpedia.org/resource/Syntax
6648,LING,498,Advanced Topics in Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6649,LING,336,Comparative Indo-European Linguistics,Indo-European,http://dbpedia.org/resource/Indo-European_languages
6650,LING,336,Comparative Indo-European Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6651,LING,336,Comparative Indo-European Linguistics,phonology,http://dbpedia.org/resource/Phonology
6652,LING,336,Comparative Indo-European Linguistics,Indo,http://dbpedia.org/resource/Indo_people
6653,LING,336,Comparative Indo-European Linguistics,language family,http://dbpedia.org/resource/Language_family
6654,LING,336,Comparative Indo-European Linguistics,Hellenic,http://dbpedia.org/resource/Hellenic_languages
6655,LING,336,Comparative Indo-European Linguistics,Germanic,http://dbpedia.org/resource/Germanic_languages
6656,LING,336,Comparative Indo-European Linguistics,Slavic,http://dbpedia.org/resource/Slavic_languages
6657,LING,336,Comparative Indo-European Linguistics,Baltic,http://dbpedia.org/resource/Baltic_languages
6658,LING,336,Comparative Indo-European Linguistics,linguistic reconstruction,http://dbpedia.org/resource/Linguistic_reconstruction
6659,LING,372,Descriptive and Instrumental Phonetics,Phonetics,http://dbpedia.org/resource/Phonetics
6660,LING,372,Descriptive and Instrumental Phonetics,Indo,http://dbpedia.org/resource/Indo_people
6661,LING,372,Descriptive and Instrumental Phonetics,acoustic,http://dbpedia.org/resource/Acoustics
6662,LING,372,Descriptive and Instrumental Phonetics,amplitude,http://dbpedia.org/resource/Amplitude
6663,LING,372,Descriptive and Instrumental Phonetics,stress,http://dbpedia.org/resource/Portuguese_language
6664,LING,335,Historical Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6665,LING,335,Historical Linguistics,grammar,http://dbpedia.org/resource/Grammar
6666,LING,335,Historical Linguistics,phonological,http://dbpedia.org/resource/Phonology
6667,LING,335,Historical Linguistics,morphological,http://dbpedia.org/resource/Morpheme
6668,LING,335,Historical Linguistics,syntactic,http://dbpedia.org/resource/Syntax
6669,LING,335,Historical Linguistics,comparative method,http://dbpedia.org/resource/Historical_linguistics
6670,LING,475,History of Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6671,LING,475,History of Linguistics,American,http://dbpedia.org/resource/United_States
6672,LING,475,History of Linguistics,Extensive reading,http://dbpedia.org/resource/Extensive_reading
6673,LING,461,Hittite,Hittite,http://dbpedia.org/resource/Hittite_language
6674,LING,461,Hittite,The fundamentals,http://dbpedia.org/resource/The_Fundamentals
6675,LING,461,Hittite,grammar,http://dbpedia.org/resource/Grammar
6676,LING,461,Hittite,transliteration,http://dbpedia.org/resource/Transliteration
6677,LING,461,Hittite,cuneiform,http://dbpedia.org/resource/Cuneiform_script
6678,LING,461,Hittite,comparative grammar,http://dbpedia.org/resource/Comparative_linguistics
6679,LING,456,Homeric Greek,Homeric Greek,http://dbpedia.org/resource/Homeric_Greek
6680,LING,456,Homeric Greek,Homer,http://dbpedia.org/resource/Homer
6681,LING,456,Homeric Greek,diachronic,http://dbpedia.org/resource/Historical_linguistics
6682,LING,456,Homeric Greek,grammar,http://dbpedia.org/resource/Grammar
6683,LING,456,Homeric Greek,Greek,http://dbpedia.org/resource/Greek_language
6684,LING,456,Homeric Greek,Indo,http://dbpedia.org/resource/Indo_people
6685,LING,456,Homeric Greek,Iliad,http://dbpedia.org/resource/Iliad
6686,LING,200,Introduction to Linguistic Science,Italian language,http://dbpedia.org/resource/Italian_language
6687,LING,200,Introduction to Linguistic Science,grammar,http://dbpedia.org/resource/Grammar
6688,LING,341,Introduction to Romance Linguistics,Linguistics,http://dbpedia.org/resource/Linguistics
6689,LING,341,Introduction to Romance Linguistics,Romance languages,http://dbpedia.org/resource/Romance_languages
6690,LING,341,Introduction to Romance Linguistics,French,http://dbpedia.org/resource/French_language
6691,LING,341,Introduction to Romance Linguistics,Italian,http://dbpedia.org/resource/Italian_language
6692,LING,341,Introduction to Romance Linguistics,Spanish,http://dbpedia.org/resource/Spanish_language
6693,LING,341,Introduction to Romance Linguistics,Latin,http://dbpedia.org/resource/Latin
6694,LING,425,Language Acquisition and Universal Grammar,Universal Grammar,http://dbpedia.org/resource/Universal_grammar
6695,LING,425,Language Acquisition and Universal Grammar,L1,http://dbpedia.org/resource/First_language
6696,LING,222,Language and Mind: The Chomskyan Program,Chomskyan,http://dbpedia.org/resource/Noam_Chomsky
6697,LING,222,Language and Mind: The Chomskyan Program,generative grammar,http://dbpedia.org/resource/Generative_grammar
6698,LING,222,Language and Mind: The Chomskyan Program,Noam Chomsky,http://dbpedia.org/resource/Noam_Chomsky
6699,LING,222,Language and Mind: The Chomskyan Program,cognitive science,http://dbpedia.org/resource/Cognitive_science
6700,LING,222,Language and Mind: The Chomskyan Program,brain,http://dbpedia.org/resource/Neuroscience
6701,LING,222,Language and Mind: The Chomskyan Program,linguistics,http://dbpedia.org/resource/Linguistics
6702,LING,322,Linguistics and Cognitive Science,Linguistics,http://dbpedia.org/resource/Linguistics
6703,LING,322,Linguistics and Cognitive Science,Cognitive Science,http://dbpedia.org/resource/Cognitive_science
6704,LING,322,Linguistics and Cognitive Science,cognitive sciences,http://dbpedia.org/resource/Cognitive_science
6705,LING,322,Linguistics and Cognitive Science,psychology,http://dbpedia.org/resource/Psychology
6706,LING,322,Linguistics and Cognitive Science,artificial intelligence,http://dbpedia.org/resource/Artificial_intelligence
6707,LING,322,Linguistics and Cognitive Science,computer science,http://dbpedia.org/resource/Computer_science
6708,LING,322,Linguistics and Cognitive Science,ethology,http://dbpedia.org/resource/Ethology
6709,LING,322,Linguistics and Cognitive Science,philosophy,http://dbpedia.org/resource/Philosophy
6710,LING,380,Morphology,linguistic morphology,http://dbpedia.org/resource/Morphology_(linguistics)
6711,LING,380,Morphology,morphology,http://dbpedia.org/resource/Plant_morphology
6712,LING,447,Mycenaean Greek,Mycenaean Greek,http://dbpedia.org/resource/Mycenaean_Greek
6713,LING,447,Mycenaean Greek,BCE,http://dbpedia.org/resource/Common_Era
6714,LING,447,Mycenaean Greek,Mycenaean,http://dbpedia.org/resource/Mycenaean_Greek
6715,LING,447,Mycenaean Greek,Linear B,http://dbpedia.org/resource/Linear_B
6716,LING,447,Mycenaean Greek,Greek,http://dbpedia.org/resource/Greek_language
6717,LING,447,Mycenaean Greek,transliteration,http://dbpedia.org/resource/Transliteration
6718,LING,447,Mycenaean Greek,syllabary,http://dbpedia.org/resource/Syllabary
6719,LING,421,Non-Indo-European Structures,Indo,http://dbpedia.org/resource/Indo_people
6720,LING,373,Phonology,Chomsky,http://dbpedia.org/resource/Noam_Chomsky
6721,LING,437,Problems in Indo-European Comparative Grammar,Indo-European,http://dbpedia.org/resource/Indo-European_languages
6722,LING,437,Problems in Indo-European Comparative Grammar,Indo,http://dbpedia.org/resource/Indo_people
6723,LING,437,Problems in Indo-European Comparative Grammar,comparative grammar,http://dbpedia.org/resource/Comparative_linguistics
6724,LING,437,Problems in Indo-European Comparative Grammar,Extensive reading,http://dbpedia.org/resource/Extensive_reading
6725,LING,437,Problems in Indo-European Comparative Grammar,linguistics,http://dbpedia.org/resource/Linguistics
6726,LING,457,Archaic Latin and the Italic Dialects,Archaic Latin,http://dbpedia.org/resource/Old_Latin
6727,LING,457,Archaic Latin and the Italic Dialects,Latin,http://dbpedia.org/resource/Latin_alphabet
6728,LING,457,Archaic Latin and the Italic Dialects,Oscan,http://dbpedia.org/resource/Oscan_language
6729,LING,457,Archaic Latin and the Italic Dialects,Umbrian,http://dbpedia.org/resource/Umbrian_language
6730,LING,457,Archaic Latin and the Italic Dialects,phonology,http://dbpedia.org/resource/Phonology
6731,LING,457,Archaic Latin and the Italic Dialects,morphology,http://dbpedia.org/resource/Plant_morphology
6732,LING,457,Archaic Latin and the Italic Dialects,syntax,http://dbpedia.org/resource/Syntax
6733,LING,457,Archaic Latin and the Italic Dialects,lexicon,http://dbpedia.org/resource/Lexicon
6734,LING,457,Archaic Latin and the Italic Dialects,Osco,http://dbpedia.org/resource/Oscan_language
6735,LING,457,Archaic Latin and the Italic Dialects,Indo,http://dbpedia.org/resource/Indo_people
6736,LING,446,Comparative Grammar of Greek and Latin,Greek,http://dbpedia.org/resource/Greek_language
6737,LING,446,Comparative Grammar of Greek and Latin,Latin,http://dbpedia.org/resource/Latin
6738,LING,446,Comparative Grammar of Greek and Latin,phonology,http://dbpedia.org/resource/Phonology
6739,LING,446,Comparative Grammar of Greek and Latin,morphology,http://dbpedia.org/resource/Plant_morphology
6740,LING,446,Comparative Grammar of Greek and Latin,Ancient Greek,http://dbpedia.org/resource/Ancient_Greek
6741,LING,446,Comparative Grammar of Greek and Latin,syntax,http://dbpedia.org/resource/Syntax
6742,LING,446,Comparative Grammar of Greek and Latin,lexicon,http://dbpedia.org/resource/Lexicon
6743,LING,490,Honours Tutorial,linguistics,http://dbpedia.org/resource/Linguistics
6744,LING,353,Psycholinguistics,Psycholinguistics,http://dbpedia.org/resource/Psycholinguistics
6745,LING,353,Psycholinguistics,sentence processing,http://dbpedia.org/resource/Sentence_processing
6746,LING,353,Psycholinguistics,speech perception,http://dbpedia.org/resource/Speech_perception
6747,LING,353,Psycholinguistics,lexical access,http://dbpedia.org/resource/Lexicon
